country,cow_code,year,court_type,court_name,year_first_woman,num_women,pct_women,region
"Korea, Rep. (South)",732,1973,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1974,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1975,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1976,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1977,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1978,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1979,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1980,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1981,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1982,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1983,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1984,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1985,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1986,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1987,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1988,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1989,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1990,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1991,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1992,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1993,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1994,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1995,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1996,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1997,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1998,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1999,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2000,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2001,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2002,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2003,APP,Supreme Court of South Korea,2004,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2004,APP,Supreme Court of South Korea,2004,1,7.1429,East Asia & Pacific
"Korea, Rep. (South)",732,2005,APP,Supreme Court of South Korea,2004,1,7.1429,East Asia & Pacific
"Korea, Rep. (South)",732,2006,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2007,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2008,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2009,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2010,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2011,APP,Supreme Court of South Korea,2004,1,7.1429,East Asia & Pacific
"Korea, Rep. (South)",732,2012,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2013,APP,Supreme Court of South Korea,2004,2,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,1988,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1989,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1990,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1991,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1992,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1993,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1994,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1995,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1996,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1997,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1998,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,1999,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2000,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2001,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2002,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2003,CON,Constitutional Court,2003,1,11.1111,East Asia & Pacific
"Korea, Rep. (South)",732,2004,CON,Constitutional Court,2003,1,11.1111,East Asia & Pacific
"Korea, Rep. (South)",732,2005,CON,Constitutional Court,2003,1,11.1111,East Asia & Pacific
"Korea, Rep. (South)",732,2006,CON,Constitutional Court,2003,1,11.1111,East Asia & Pacific
"Korea, Rep. (South)",732,2007,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2008,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2009,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2010,CON,Constitutional Court,2003,0,0.0000,East Asia & Pacific
"Korea, Rep. (South)",732,2011,CON,Constitutional Court,2003,1,14.2857,East Asia & Pacific
"Korea, Rep. (South)",732,2012,CON,Constitutional Court,2003,1,12.5000,East Asia & Pacific
"Korea, Rep. (South)",732,2013,CON,Constitutional Court,2003,1,11.1111,East Asia & Pacific
Kosovo,347,2008,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2009,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2010,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2011,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2012,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2013,APP,Supreme Court,NA,NA,NA,West (not Scandinavia)
Kosovo,347,2008,CON,Constitutional Court,2009,0,0.0000,West (not Scandinavia)
Kosovo,347,2009,CON,Constitutional Court,2009,NA,NA,West (not Scandinavia)
Kosovo,347,2010,CON,Constitutional Court,2009,NA,NA,West (not Scandinavia)
Kosovo,347,2011,CON,Constitutional Court,2009,NA,NA,West (not Scandinavia)
Kosovo,347,2012,CON,Constitutional Court,2009,NA,NA,West (not Scandinavia)
Kosovo,347,2013,CON,Constitutional Court,2009,NA,NA,West (not Scandinavia)
Kuwait,690,1970,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1971,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1972,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1973,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1974,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1975,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1976,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1977,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1978,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1979,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1980,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1981,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1982,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1983,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1984,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1985,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1986,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1987,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1988,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1989,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1990,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1991,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1992,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1993,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1994,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1995,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1996,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1997,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1998,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1999,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2000,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2001,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2002,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2003,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2004,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2005,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2006,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2007,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2008,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2009,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2010,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2011,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2012,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2013,APP,Supreme Court or Court of Cassation,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1973,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1974,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1975,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1976,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1977,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1978,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1979,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1980,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1981,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1982,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1983,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1984,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1985,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1986,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1987,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1988,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1989,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1990,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1991,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1992,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1993,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1994,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1995,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1996,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1997,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1998,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,1999,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2000,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2001,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2002,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2003,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2004,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2005,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2006,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2007,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2008,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2009,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2010,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2011,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2012,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kuwait,690,2013,CON,Constitutional Court,none as of 2020,0,0.0000,Middle East & North Africa
Kyrgyz Republic,703,1991,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1992,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1993,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1994,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1995,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1996,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1997,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1998,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1999,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2000,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2001,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2002,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2003,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2004,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2005,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2006,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2007,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2008,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2009,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2010,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2011,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2012,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2013,APP,Supreme Court,NA,0,0.0000,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1991,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1992,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1993,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1994,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1995,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1996,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1997,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1998,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,1999,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2000,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2001,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2002,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2003,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2004,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2005,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2006,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2007,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2008,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2009,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2010,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2011,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2012,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Kyrgyz Republic,703,2013,CON,Constitutional Court,NA,NA,NA,Eastern Europe & former Soviet Asia
Laos,812,1970,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1971,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1972,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1973,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1974,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1975,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1976,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1977,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1978,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1979,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1980,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1981,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1982,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1983,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1984,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1985,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1986,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1987,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1988,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1989,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1990,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1991,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1992,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1993,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1994,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1995,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1996,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1997,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1998,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,1999,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2000,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2001,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2002,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2003,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2004,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2005,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2006,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2007,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2008,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2009,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2010,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2011,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2012,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Laos,812,2013,SUP,People's Supreme Court,NA,NA,NA,East Asia & Pacific
Latvia,367,1991,APP,Supreme Court,1991,11,21.5686,West (not Scandinavia)
Latvia,367,1992,APP,Supreme Court,1991,11,21.5686,West (not Scandinavia)
Latvia,367,1993,APP,Supreme Court,1991,13,25.4902,West (not Scandinavia)
Latvia,367,1994,APP,Supreme Court,1991,14,27.4510,West (not Scandinavia)
Latvia,367,1995,APP,Supreme Court,1991,17,33.3333,West (not Scandinavia)
Latvia,367,1996,APP,Supreme Court,1991,16,31.3725,West (not Scandinavia)
Latvia,367,1997,APP,Supreme Court,1991,17,33.3333,West (not Scandinavia)
Latvia,367,1998,APP,Supreme Court,1991,17,33.3333,West (not Scandinavia)
Latvia,367,1999,APP,Supreme Court,1991,19,37.2549,West (not Scandinavia)
Latvia,367,2000,APP,Supreme Court,1991,18,35.2941,West (not Scandinavia)
Latvia,367,2001,APP,Supreme Court,1991,18,35.2941,West (not Scandinavia)
Latvia,367,2002,APP,Supreme Court,1991,18,35.2941,West (not Scandinavia)
Latvia,367,2003,APP,Supreme Court,1991,18,35.2941,West (not Scandinavia)
Latvia,367,2004,APP,Supreme Court,1991,21,41.1765,West (not Scandinavia)
Latvia,367,2005,APP,Supreme Court,1991,25,49.0196,West (not Scandinavia)
Latvia,367,2006,APP,Supreme Court,1991,26,50.9804,West (not Scandinavia)
Latvia,367,2007,APP,Supreme Court,1991,28,54.9020,West (not Scandinavia)
Latvia,367,2008,APP,Supreme Court,1991,28,54.9020,West (not Scandinavia)
Latvia,367,2009,APP,Supreme Court,1991,26,50.9804,West (not Scandinavia)
Latvia,367,2010,APP,Supreme Court,1991,25,49.0196,West (not Scandinavia)
Latvia,367,2011,APP,Supreme Court,1991,27,52.9412,West (not Scandinavia)
Latvia,367,2012,APP,Supreme Court,1991,27,52.9412,West (not Scandinavia)
Latvia,367,2013,APP,Supreme Court,1991,28,54.9020,West (not Scandinavia)
Latvia,367,1991,CON,Constitutional Court,1996,0,0.0000,West (not Scandinavia)
Latvia,367,1992,CON,Constitutional Court,1996,0,0.0000,West (not Scandinavia)
Latvia,367,1993,CON,Constitutional Court,1996,0,0.0000,West (not Scandinavia)
Latvia,367,1994,CON,Constitutional Court,1996,0,0.0000,West (not Scandinavia)
Latvia,367,1995,CON,Constitutional Court,1996,0,0.0000,West (not Scandinavia)
Latvia,367,1996,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,1997,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,1998,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,1999,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,2000,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,2001,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,2002,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,2003,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
Latvia,367,2004,CON,Constitutional Court,1996,3,42.8571,West (not Scandinavia)
